KepRef,AIF,CNR,TemporalRes,TrueRelKt,TrueRelVe,TrueKep,errKt,errVe,errKep,stdErrKt,stdErrVe,stdErrKep, meanResid, stdResid
0.500000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,14.000147,3.543217,-44.949459,0.719149,0.385522,0.433392,0.195473,0.010921
0.600000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,10.955453,2.315781,-34.932506,0.755088,0.360600,0.525417,0.171359,0.010611
0.700000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,8.038589,1.465241,-25.464046,0.788138,0.344900,0.623825,0.151792,0.010070
0.800000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,5.244445,0.843344,-16.507459,0.818087,0.334312,0.727360,0.137447,0.009329
0.850000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,3.891757,0.591706,-12.210327,0.831886,0.330256,0.780687,0.132421,0.008943
0.900000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,2.567776,0.370404,-8.028507,0.844911,0.326802,0.834877,0.128886,0.008608
0.925000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,1.916345,0.269517,-5.979609,0.851138,0.325264,0.862257,0.127678,0.008476
0.950000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,1.271844,0.174422,-3.958081,0.857177,0.323836,0.889808,0.126838,0.008378
0.975000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,0.634191,0.084652,-1.963454,0.863030,0.322506,0.917516,0.126360,0.008317
1.000000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,0.003305,-0.000213,0.004729,0.868700,0.321267,0.945367,0.126234,0.008298
1.025000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,-0.620897,-0.080548,1.946922,0.874190,0.320109,0.973349,0.126447,0.008322
1.050000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,-1.238494,-0.156692,3.863565,0.879502,0.319026,1.001448,0.126985,0.008389
1.075000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,-1.849567,-0.228952,5.755095,0.884639,0.318012,1.029653,0.127832,0.008498
1.100000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,-2.454196,-0.297604,7.621937,0.889604,0.317060,1.057953,0.128971,0.008642
1.150000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,-3.644438,-0.425072,11.283223,0.899032,0.315324,1.114793,0.132049,0.009023
1.200000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,-4.809846,-0.540855,14.850680,0.907809,0.313784,1.171883,0.136067,0.009489
1.300000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,-7.068617,-0.742998,21.716526,0.923513,0.311181,1.286516,0.146329,0.010527
1.400000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,-9.235306,-0.913232,28.243165,0.936917,0.309078,1.401313,0.158695,0.011548
1.500000,Default,45.000000,5.000000,2.500000,4.000000,0.625000,-11.314514,-1.058232,34.452541,0.948220,0.307355,1.515820,0.172351,0.012473
0.500000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,14.047107,3.501386,-44.903549,1.006816,0.544427,0.607905,0.138115,0.010960
0.600000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,10.985353,2.288146,-34.896381,1.056567,0.509717,0.736864,0.121171,0.010640
0.700000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,8.053368,1.447255,-25.439581,1.102299,0.487820,0.874656,0.107465,0.010085
0.800000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,5.245831,0.832313,-16.496120,1.143716,0.473034,1.019520,0.097464,0.009338
0.850000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,3.887033,0.583463,-12.205991,1.162791,0.467364,1.094099,0.093979,0.008958
0.900000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,2.557305,0.364599,-8.031414,1.180789,0.462534,1.169863,0.091537,0.008633
0.925000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,1.903130,0.264820,-5.986218,1.189390,0.460381,1.208136,0.090708,0.008508
0.950000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,1.255968,0.170767,-3.968440,1.197730,0.458382,1.246643,0.090134,0.008417
0.975000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,0.615734,0.081976,-1.977607,1.205813,0.456520,1.285363,0.089812,0.008365
1.000000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,-0.017655,-0.001963,-0.013257,1.213640,0.454784,1.324279,0.089734,0.008354
1.025000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,-0.644283,-0.081425,1.925064,1.221218,0.453162,1.363372,0.089891,0.008386
1.050000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,-1.264234,-0.156743,3.837804,1.228548,0.451645,1.402626,0.090274,0.008460
1.075000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,-1.877588,-0.228220,5.725398,1.235635,0.450223,1.442023,0.090870,0.008575
1.100000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,-2.484429,-0.296131,7.588277,1.242484,0.448888,1.481548,0.091669,0.008725
1.150000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,-3.678894,-0.422226,11.241568,1.255482,0.446453,1.560920,0.093821,0.009116
1.200000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,-4.848271,-0.536767,14.800952,1.267577,0.444291,1.640628,0.096626,0.009590
1.300000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,-7.114273,-0.736755,21.650495,1.289198,0.440635,1.800631,0.103788,0.010643
1.400000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,-9.287336,-0.905190,28.160731,1.307628,0.437678,1.960811,0.112427,0.011681
1.500000,Default,45.000000,10.000000,2.500000,4.000000,0.625000,-11.372159,-1.048669,34.353712,1.323144,0.435253,2.120541,0.121979,0.012622
0.500000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,13.659744,3.462132,-45.068838,1.232786,0.669886,0.745323,0.114847,0.010942
0.600000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,10.600566,2.241592,-35.091506,1.294059,0.627201,0.903772,0.100486,0.010662
0.700000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,7.670522,1.395973,-25.665085,1.350337,0.600255,1.073047,0.088808,0.010156
0.800000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,4.864471,0.777797,-16.752539,1.401281,0.582048,1.250994,0.080219,0.009454
0.850000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,3.506291,0.527707,-12.478057,1.424737,0.575064,1.342601,0.077195,0.009088
0.900000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,2.177117,0.307792,-8.319247,1.446866,0.569113,1.435660,0.075051,0.008770
0.925000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,1.523198,0.207546,-6.281976,1.457441,0.566461,1.482668,0.074309,0.008644
0.950000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,0.876281,0.113061,-4.272149,1.467694,0.563997,1.529963,0.073784,0.008550
0.975000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,0.236282,0.023871,-2.289293,1.477629,0.561703,1.577521,0.073471,0.008490
1.000000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,-0.396882,-0.060439,-0.332945,1.487251,0.559564,1.625318,0.073366,0.008469
1.025000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,-1.023292,-0.140244,1.597352,1.496564,0.557566,1.673333,0.073460,0.008489
1.050000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,-1.643031,-0.215881,3.502044,1.505574,0.555696,1.721544,0.073746,0.008549
1.075000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,-2.256180,-0.287655,5.381571,1.514285,0.553943,1.769930,0.074213,0.008648
1.100000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,-2.862820,-0.355841,7.236362,1.522702,0.552298,1.818474,0.074853,0.008782
1.150000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,-4.056895,-0.482432,10.873423,1.538675,0.549298,1.915955,0.076604,0.009137
1.200000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,-5.225891,-0.597403,14.416512,1.553538,0.546634,2.013845,0.078911,0.009578
1.300000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,-7.491138,-0.798089,21.233309,1.580102,0.542130,2.210342,0.084851,0.010575
1.400000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,-9.663429,-0.967051,27.710651,1.602742,0.538488,2.407046,0.092051,0.011569
1.500000,Default,45.000000,15.000000,2.500000,4.000000,0.625000,-11.747437,-1.110927,33.870663,1.621796,0.535503,2.603187,0.100029,0.012477
0.500000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,16.000433,3.635141,-44.028508,1.762995,0.941976,1.050733,0.076309,0.010888
0.600000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,13.042605,2.476426,-33.807602,1.854499,0.885356,1.277619,0.066844,0.010522
0.700000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,10.200577,1.672914,-24.122707,1.939504,0.849679,1.521244,0.059515,0.009930
0.800000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,7.470453,1.085197,-14.940187,2.017343,0.825617,1.778599,0.054635,0.009236
0.850000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,6.146071,0.847369,-10.527338,2.053503,0.816400,1.911545,0.053172,0.008945
0.900000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,4.848105,0.638215,-6.228351,2.087827,0.808554,2.046901,0.052360,0.008752
0.925000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,4.208860,0.542871,-4.120407,2.104307,0.805061,2.115389,0.052191,0.008705
0.950000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,3.576018,0.453003,-2.039567,2.120336,0.801816,2.184367,0.052174,0.008696
0.975000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,2.949511,0.368172,0.014610,2.135919,0.798797,2.253802,0.052304,0.008725
1.000000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,2.329273,0.287983,2.042555,2.151060,0.795983,2.323659,0.052573,0.008791
1.025000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,1.715235,0.212079,4.044691,2.165765,0.793356,2.393906,0.052975,0.008893
1.050000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,1.107331,0.140140,6.021436,2.180039,0.790899,2.464512,0.053503,0.009028
1.075000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,0.505494,0.071878,7.973200,2.193889,0.788597,2.535447,0.054147,0.009191
1.100000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,-0.090344,0.007030,9.900387,2.207319,0.786439,2.606681,0.054900,0.009379
1.150000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,-1.264287,-0.113355,13.682603,2.232949,0.782504,2.749935,0.056699,0.009809
1.200000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,-2.415027,-0.222676,17.371172,2.256981,0.779014,2.894063,0.058837,0.010285
1.300000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,-4.648994,-0.413458,24.479191,2.300473,0.773125,3.184166,0.063896,0.011271
1.400000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,-6.796361,-0.574018,31.247063,2.338243,0.768376,3.475587,0.069674,0.012209
1.500000,Default,45.000000,30.000000,2.500000,4.000000,0.625000,-8.861120,-0.710674,37.695851,2.370735,0.764495,3.767131,0.075873,0.013053
0.500000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,21.330039,4.048132,-41.684034,2.601235,1.321225,1.523542,0.046816,0.010394
0.600000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,18.608492,3.019369,-30.909065,2.754074,1.247492,1.864594,0.041624,0.009883
0.700000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,15.976730,2.304311,-20.632745,2.898992,1.200952,2.234750,0.038222,0.009320
0.800000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,13.432792,1.780444,-10.828436,3.034541,1.169530,2.629828,0.036724,0.008984
0.850000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,12.193062,1.568259,-6.095274,3.098568,1.157487,2.835450,0.036668,0.008983
0.900000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,10.974427,1.381570,-1.470649,3.160041,1.147234,3.045822,0.037037,0.009110
0.925000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,10.372922,1.296441,0.801903,3.189817,1.142667,3.152647,0.037369,0.009219
0.950000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,9.776573,1.216189,3.048439,3.218952,1.138426,3.260492,0.037792,0.009355
0.975000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,9.185340,1.140423,5.269323,3.247448,1.134479,3.369303,0.038299,0.009514
1.000000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,8.599181,1.068793,7.464912,3.275309,1.130800,3.479028,0.038886,0.009694
1.025000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,8.018055,1.000983,9.635560,3.302536,1.127365,3.589618,0.039547,0.009890
1.050000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,7.441922,0.936710,11.781616,3.329136,1.124153,3.701024,0.040274,0.010099
1.075000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,6.870739,0.875716,13.903423,3.355112,1.121144,3.813198,0.041064,0.010317
1.100000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,6.304464,0.817769,16.001322,3.380470,1.118322,3.926094,0.041910,0.010543
1.150000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,5.186470,0.710188,20.126724,3.429356,1.113179,4.153875,0.043751,0.011004
1.200000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,4.087602,0.612490,24.160442,3.475848,1.108618,4.384026,0.045758,0.011466
1.300000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,1.945882,0.441999,31.962939,3.561884,1.100924,4.850169,0.050140,0.012352
1.400000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,-0.123418,0.298548,39.428316,3.639083,1.094725,5.322191,0.054842,0.013161
1.500000,Default,45.000000,60.000000,2.500000,4.000000,0.625000,-2.123000,0.176507,46.574955,3.707984,1.089663,5.798047,0.059710,0.013887
0.500000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,13.968858,3.565791,-44.977391,0.293158,0.157127,0.176793,0.419537,0.009913
0.600000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,10.930737,2.329833,-34.956783,0.307839,0.146865,0.214270,0.363075,0.009661
0.700000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,8.019862,1.473449,-25.483876,0.321322,0.140401,0.254337,0.316462,0.009179
0.800000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,5.231170,0.847301,-16.522188,0.333528,0.136042,0.296486,0.281538,0.008464
0.850000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,3.881019,0.593946,-12.222298,0.339148,0.134372,0.318194,0.269061,0.008070
0.900000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,2.559458,0.371133,-8.037598,0.344452,0.132950,0.340253,0.260150,0.007717
0.925000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,1.909195,0.269558,-5.987220,0.346987,0.132317,0.351398,0.257058,0.007576
0.950000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,1.265833,0.173813,-3.964185,0.349445,0.131730,0.362612,0.254874,0.007471
0.975000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,0.629293,0.083429,-1.968028,0.351827,0.131182,0.373891,0.253586,0.007409
1.000000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,-0.000508,-0.002016,0.001709,0.354135,0.130672,0.385227,0.253175,0.007394
1.025000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,-0.623649,-0.082901,1.945476,0.356369,0.130196,0.396617,0.253610,0.007428
1.050000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,-1.240211,-0.159567,3.863715,0.358530,0.129751,0.408054,0.254859,0.007511
1.075000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,-1.850274,-0.232322,5.756858,0.360620,0.129333,0.419535,0.256877,0.007639
1.100000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,-2.453916,-0.301445,7.625332,0.362640,0.128942,0.431054,0.259620,0.007807
1.150000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,-3.642256,-0.429789,11.289932,0.366474,0.128228,0.454190,0.267078,0.008234
1.200000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,-4.805851,-0.546369,14.860760,0.370044,0.127595,0.477428,0.276820,0.008736
1.300000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,-7.061250,-0.749911,21.733494,0.376428,0.126525,0.524089,0.301568,0.009794
1.400000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,-9.224879,-0.921329,28.267168,0.381877,0.125661,0.570817,0.331089,0.010775
1.500000,Default,50.000000,1.000000,2.500000,4.000000,0.625000,-11.301313,-1.067344,34.483679,0.386469,0.124953,0.617429,0.363356,0.011624
0.500000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,14.004094,3.542210,-44.947222,0.649917,0.349233,0.388397,0.187938,0.009882
0.600000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,10.959941,2.314961,-34.929564,0.681861,0.327262,0.470858,0.162651,0.009617
0.700000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,8.043555,1.464541,-25.460326,0.711208,0.313453,0.559016,0.141818,0.009115
0.800000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,5.249834,0.842726,-16.502905,0.737775,0.304159,0.651745,0.126267,0.008379
0.850000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,3.897337,0.591119,-12.205338,0.750007,0.300604,0.699498,0.120738,0.007977
0.900000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,2.573536,0.369844,-8.023074,0.761547,0.297579,0.748019,0.116810,0.007619
0.925000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,1.922191,0.268970,-5.973951,0.767062,0.296233,0.772533,0.115456,0.007477
0.950000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,1.277773,0.173886,-3.952196,0.772408,0.294983,0.797198,0.114507,0.007372
0.975000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,0.640200,0.084125,-1.957341,0.777589,0.293820,0.822003,0.113957,0.007311
1.000000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,0.009390,-0.000730,0.011073,0.782606,0.292736,0.846934,0.113797,0.007297
1.025000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,-0.614737,-0.081056,1.953497,0.787462,0.291724,0.871981,0.114014,0.007334
1.050000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,-1.232262,-0.157192,3.870374,0.792159,0.290778,0.897132,0.114591,0.007420
1.075000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,-1.843265,-0.229444,5.762138,0.796700,0.289892,0.922377,0.115510,0.007551
1.100000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,-2.447827,-0.298089,7.629215,0.801088,0.289061,0.947705,0.116750,0.007722
1.150000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,-3.637940,-0.425544,11.290975,0.809414,0.287547,0.998572,0.120106,0.008158
1.200000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,-4.803230,-0.541315,14.858908,0.817160,0.286204,1.049658,0.124476,0.008670
1.300000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,-7.061787,-0.743440,21.725713,0.831002,0.283937,1.152224,0.135560,0.009750
1.400000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,-9.228290,-0.913660,28.253313,0.842794,0.282108,1.254919,0.148777,0.010754
1.500000,Default,50.000000,5.000000,2.500000,4.000000,0.625000,-11.307341,-1.058648,34.463650,0.852712,0.280612,1.357338,0.163226,0.011624
0.500000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,14.051103,3.496556,-44.899421,0.921794,0.491197,0.552818,0.132887,0.010006
0.600000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,10.989507,2.283829,-34.891587,0.966997,0.460174,0.670126,0.115108,0.009765
0.700000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,8.057681,1.443272,-25.434089,1.008471,0.440670,0.795422,0.100496,0.009291
0.800000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,5.250300,0.828557,-16.489901,1.045976,0.427541,0.927111,0.089627,0.008585
0.850000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,3.891578,0.579795,-12.199398,1.063231,0.422517,0.994893,0.085776,0.008196
0.900000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,2.561926,0.361006,-8.024442,1.079501,0.418243,1.063743,0.083047,0.007846
0.925000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,1.907787,0.261260,-5.979054,1.087274,0.416341,1.098521,0.082108,0.007704
0.950000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,1.260661,0.167237,-3.961082,1.094808,0.414575,1.133509,0.081450,0.007594
0.975000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,0.620463,0.078475,-1.970055,1.102106,0.412932,1.168689,0.081071,0.007523
1.000000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,-0.012890,-0.005438,-0.005510,1.109173,0.411400,1.204046,0.080961,0.007495
1.025000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,-0.639484,-0.084875,1.933009,1.116011,0.409970,1.239562,0.081112,0.007513
1.050000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,-1.259400,-0.160170,3.845946,1.122624,0.408633,1.275221,0.081514,0.007576
1.075000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,-1.872720,-0.231626,5.733739,1.129015,0.407381,1.311010,0.082151,0.007682
1.100000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,-2.479528,-0.299517,7.596819,1.135190,0.406207,1.346913,0.083012,0.007826
1.150000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,-3.673927,-0.425577,11.250512,1.146903,0.404066,1.419008,0.085341,0.008208
1.200000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,-4.843241,-0.540087,14.810302,1.157795,0.402168,1.491401,0.088375,0.008672
1.300000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,-7.109122,-0.740025,21.660666,1.177243,0.398963,1.636706,0.096084,0.009684
1.400000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,-9.282073,-0.908421,28.171733,1.193793,0.396377,1.782151,0.105297,0.010651
1.500000,Default,50.000000,10.000000,2.500000,4.000000,0.625000,-11.366792,-1.051870,34.365552,1.207696,0.394261,1.927170,0.115390,0.011505
0.500000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,13.661997,3.457966,-45.066274,1.111529,0.589397,0.660837,0.110719,0.010104
0.600000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,10.603397,2.237830,-35.088237,1.165345,0.552593,0.801074,0.095670,0.009855
0.700000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,7.673853,1.392469,-25.661052,1.214758,0.529504,0.950939,0.083239,0.009371
0.800000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,4.868231,0.774469,-16.747701,1.259459,0.513988,1.108514,0.073919,0.008657
0.850000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,3.510240,0.524446,-12.472806,1.280025,0.508058,1.189640,0.070582,0.008266
0.900000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,2.181242,0.304588,-8.313577,1.299418,0.503017,1.272054,0.068186,0.007917
0.925000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,1.527406,0.204367,-6.276095,1.308680,0.500774,1.313687,0.067346,0.007778
0.950000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,0.880567,0.109905,-4.266056,1.317658,0.498692,1.355572,0.066744,0.007672
0.975000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,0.240644,0.020738,-2.282988,1.326355,0.496756,1.397691,0.066376,0.007606
1.000000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,-0.392446,-0.063552,-0.326428,1.334774,0.494952,1.440021,0.066237,0.007585
1.025000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,-1.018787,-0.143339,1.604082,1.342920,0.493268,1.482544,0.066318,0.007611
1.050000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,-1.638459,-0.218958,3.508987,1.350797,0.491694,1.525240,0.066612,0.007683
1.075000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,-2.251544,-0.290716,5.388727,1.358409,0.490220,1.568091,0.067107,0.007799
1.100000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,-2.858123,-0.358887,7.243731,1.365762,0.488838,1.611080,0.067791,0.007954
1.150000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,-4.052083,-0.485451,10.881217,1.379705,0.486319,1.697405,0.069678,0.008355
1.200000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,-5.220975,-0.600398,14.424729,1.392664,0.484087,1.784090,0.072168,0.008838
1.300000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,-7.486040,-0.801045,21.242365,1.415785,0.480321,1.958079,0.078552,0.009881
1.400000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,-9.658183,-0.969977,27.720533,1.435434,0.477285,2.132232,0.086225,0.010868
1.500000,Default,50.000000,15.000000,2.500000,4.000000,0.625000,-11.742070,-1.113829,33.881354,1.451911,0.474802,2.305864,0.094652,0.011731
0.500000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,16.004528,3.633002,-44.026465,1.612375,0.840059,0.957558,0.073259,0.010096
0.600000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,13.046001,2.474677,-33.805634,1.694799,0.788739,1.163379,0.063271,0.009775
0.700000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,10.203362,1.671390,-24.120876,1.771333,0.756484,1.384264,0.055388,0.009204
0.800000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,7.472704,1.083806,-14.938542,1.841385,0.734777,1.617505,0.050017,0.008482
0.850000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,6.148080,0.846021,-10.525801,1.873918,0.726475,1.737966,0.048368,0.008161
0.900000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,4.849887,0.636900,-6.226929,1.904792,0.719413,1.860597,0.047427,0.007941
0.925000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,4.210534,0.541569,-4.119046,1.919612,0.716270,1.922640,0.047216,0.007884
0.950000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,3.577588,0.451713,-2.038267,1.934026,0.713352,1.985125,0.047173,0.007868
0.975000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,2.950980,0.366891,0.015846,1.948037,0.710637,2.048019,0.047292,0.007894
1.000000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,2.330644,0.286709,2.043726,1.961649,0.708108,2.111294,0.047566,0.007962
1.025000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,1.716512,0.210812,4.045796,1.974867,0.705747,2.174919,0.047986,0.008068
1.050000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,1.108516,0.138878,6.022474,1.987696,0.703539,2.238867,0.048543,0.008209
1.075000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,0.506590,0.070620,7.974171,2.000141,0.701472,2.303110,0.049229,0.008379
1.100000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,-0.089333,0.005774,9.901288,2.012209,0.699533,2.367621,0.050033,0.008574
1.150000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,-1.263440,-0.114608,13.683365,2.035232,0.695999,2.497350,0.051958,0.009014
1.200000,Default,50.000000,30.000000,2.500000,4.000000,0.625000,-2.414333,-0.223930,17.371792,2.056813,0.692867,2.627862,0.054244,0.009490
